date,sector,sentiment,coverage,headline_count,lagged_sentiment,sentiment_0_100
2023-11-16,Financials,0.04119166666666666,1.0,14,0.09911666666666667,52.059583333333336
2023-11-17,Financials,0.117218,1.0,13,0.04119166666666666,55.8609
2023-11-20,Financials,0.02975,1.0,21,0.117218,51.4875
2023-11-21,Financials,0.075168,0.8,12,0.02975,53.758399999999995
2023-11-22,Financials,-0.08744933333333334,1.0,19,0.075168,45.62753333333333
2023-11-24,Financials,0.04751427777777778,0.8,25,-0.08744933333333334,52.37571388888889
2023-11-27,Financials,0.0899925,1.0,24,0.04751427777777778,54.499624999999995
2023-11-28,Financials,0.08604266666666667,0.6,11,0.0899925,54.30213333333334
2023-11-29,Financials,0.07807800000000001,0.8,18,0.08604266666666667,53.90390000000001
2023-11-30,Financials,0.13476333333333335,1.0,16,0.07807800000000001,56.738166666666665
2023-12-01,Financials,-0.021476000000000006,0.8,18,0.13476333333333335,48.926199999999994
2023-12-04,Financials,0.07669261111111111,0.8,28,-0.021476000000000006,53.83463055555555
2023-12-05,Financials,0.10464583333333333,0.8,20,0.07669261111111111,55.23229166666667
2023-12-06,Financials,-0.015111666666666666,0.8,16,0.10464583333333333,49.244416666666666
2023-12-07,Financials,0.07356666666666667,0.6,10,-0.015111666666666666,53.67833333333334
2023-12-08,Financials,0.06434500000000001,1.0,12,0.07356666666666667,53.21725000000001
2023-12-11,Financials,0.09806392857142857,1.0,42,0.06434500000000001,54.903196428571434
2023-12-12,Financials,0.17618836363636364,1.0,28,0.09806392857142857,58.80941818181819
2023-12-13,Financials,0.11768944444444444,1.0,22,0.17618836363636364,55.88447222222223
2023-12-14,Financials,0.007178666666666668,0.6,9,0.11768944444444444,50.35893333333333
2023-12-15,Financials,0.13483085714285714,0.6,17,0.007178666666666668,56.74154285714286
2023-12-18,Financials,0.08634,0.8,25,0.13483085714285714,54.31700000000001
2023-12-19,Financials,0.0,0.0,0,0.08634,50.0
2023-12-20,Financials,0.0,0.0,0,0.0,50.0
2023-12-21,Financials,0.0,0.0,0,0.0,50.0
2023-12-22,Financials,0.0,0.0,0,0.0,50.0
2023-12-26,Financials,0.0,0.0,0,0.0,50.0
2023-12-27,Financials,0.0,0.0,0,0.0,50.0
2023-12-28,Financials,0.0,0.0,0,0.0,50.0
2023-12-29,Financials,0.0,0.0,0,0.0,50.0
2020-01-03,Healthcare,0.083755,0.4,6,0.0,54.18775
2020-01-06,Healthcare,0.32718,1.0,12,0.083755,66.359
2020-01-07,Healthcare,0.10863733333333334,1.0,15,0.32718,55.431866666666664
2020-01-08,Healthcare,0.1542911111111111,0.6,13,0.10863733333333334,57.714555555555556
2020-01-09,Healthcare,0.09542666666666667,0.6,8,0.1542911111111111,54.77133333333334
2020-01-10,Healthcare,0.24778000000000003,1.0,12,0.09542666666666667,62.389
2020-01-13,Healthcare,0.13385750000000002,1.0,24,0.24778000000000003,56.692875
2020-01-14,Healthcare,0.25889999999999996,0.8,9,0.13385750000000002,62.94499999999999
2020-01-15,Healthcare,0.13796,0.6,12,0.25889999999999996,56.898
2020-01-16,Healthcare,0.10014500000000001,0.8,8,0.13796,55.00725
2020-01-17,Healthcare,0.12024333333333333,0.6,11,0.10014500000000001,56.012166666666666
2020-01-21,Healthcare,0.09057404761904761,1.0,21,0.12024333333333333,54.528702380952375
2020-01-22,Healthcare,0.05644416666666667,0.8,13,0.09057404761904761,52.82220833333333
2020-01-23,Healthcare,0.020309999999999998,1.0,20,0.05644416666666667,51.0155
2020-01-24,Healthcare,0.2246453333333333,1.0,14,0.020309999999999998,61.23226666666667
2020-01-27,Healthcare,0.2709377777777778,1.0,23,0.2246453333333333,63.54688888888889
2020-01-28,Healthcare,0.18641166666666664,1.0,12,0.2709377777777778,59.32058333333333
2020-01-29,Healthcare,0.141442,1.0,12,0.18641166666666664,57.072100000000006
2020-01-30,Healthcare,0.10224272727272728,0.6,16,0.141442,55.11213636363637
2020-01-31,Healthcare,0.223558,0.8,25,0.10224272727272728,61.177899999999994
2020-02-03,Healthcare,0.11825192780337941,1.0,51,0.223558,55.912596390168964
2020-02-04,Healthcare,0.1821795238095238,0.8,26,0.11825192780337941,59.10897619047619
2020-02-05,Healthcare,0.16506785714285713,1.0,50,0.1821795238095238,58.25339285714286
2020-02-06,Healthcare,0.22736007692307694,1.0,25,0.16506785714285713,61.368003846153854
2020-02-07,Healthcare,0.27210303030303035,1.0,25,0.22736007692307694,63.60515151515151
2020-02-10,Healthcare,0.019909999999999997,0.8,25,0.27210303030303035,50.99550000000001
2020-02-11,Healthcare,-0.003798333333333326,0.6,17,0.019909999999999997,49.81008333333333
2020-02-12,Healthcare,0.1608808333333333,0.8,15,-0.003798333333333326,58.044041666666665
2020-02-13,Healthcare,0.08153333333333333,1.0,14,0.1608808333333333,54.07666666666666
2020-02-14,Healthcare,0.25895,0.8,7,0.08153333333333333,62.9475
2020-02-18,Healthcare,0.09015181372549019,0.8,30,0.25895,54.50759068627451
2020-02-19,Healthcare,0.24066722222222223,1.0,19,0.09015181372549019,62.033361111111105
2020-02-20,Healthcare,0.06695399999999999,0.6,11,0.24066722222222223,53.347699999999996
2020-02-21,Healthcare,0.06396500000000001,0.8,14,0.06695399999999999,53.19825
2020-02-24,Healthcare,0.1128396638655462,1.0,28,0.06396500000000001,55.64198319327731
2020-02-25,Healthcare,0.19953,1.0,24,0.1128396638655462,59.9765
2020-02-26,Healthcare,0.0448771568627451,1.0,32,0.19953,52.243857843137256
2020-02-27,Healthcare,0.03854799999999999,1.0,37,0.0448771568627451,51.9274
2020-02-28,Healthcare,-0.024808000000000004,1.0,27,0.03854799999999999,48.7596
2020-03-02,Healthcare,0.19403901785714286,1.0,46,-0.024808000000000004,59.70195089285715
2020-03-03,Healthcare,0.37418615384615384,1.0,19,0.19403901785714286,68.7093076923077
2020-03-04,Healthcare,0.42545099999999997,1.0,23,0.37418615384615384,71.27255
2020-03-05,Healthcare,0.10146128205128205,0.8,22,0.42545099999999997,55.0730641025641
2020-03-06,Healthcare,0.06611454545454545,0.6,19,0.10146128205128205,53.305727272727275
2020-03-09,Healthcare,0.11973799999999998,1.0,34,0.06611454545454545,55.98689999999999
2020-03-10,Healthcare,0.09916875,0.6,19,0.11973799999999998,54.9584375
2020-03-11,Healthcare,0.24613083333333333,1.0,22,0.09916875,62.30654166666667
2020-03-12,Healthcare,-0.14734066666666668,1.0,21,0.24613083333333333,42.63296666666667
2020-03-13,Healthcare,0.007959999999999995,0.8,15,-0.14734066666666668,50.397999999999996
2020-03-16,Healthcare,0.004297333333333336,0.8,21,0.007959999999999995,50.214866666666666
2020-03-17,Healthcare,0.31710000000000005,1.0,20,0.004297333333333336,65.85499999999999
2020-03-18,Healthcare,0.05681125,0.6,25,0.31710000000000005,52.8405625
2020-03-19,Healthcare,0.062375,0.4,24,0.05681125,53.118750000000006
2020-03-20,Healthcare,0.05900333333333333,0.8,19,0.062375,52.95016666666667
2020-03-23,Healthcare,0.044644329004329006,0.8,30,0.05900333333333333,52.23221645021645
2020-03-24,Healthcare,0.27379619047619047,1.0,15,0.044644329004329006,63.68980952380953
2020-03-25,Healthcare,0.18096380952380953,1.0,24,0.27379619047619047,59.04819047619048
2020-03-26,Healthcare,0.26740909090909093,1.0,19,0.18096380952380953,63.37045454545455
2020-03-27,Healthcare,0.173266,0.6,11,0.26740909090909093,58.66329999999999
2020-03-30,Healthcare,0.14428057142857142,1.0,34,0.173266,57.214028571428564
2020-03-31,Healthcare,0.03049190476190477,0.8,18,0.14428057142857142,51.52459523809524
2020-04-01,Healthcare,0.046206666666666674,0.8,13,0.03049190476190477,52.31033333333334
2020-04-02,Healthcare,0.11523071428571427,1.0,27,0.046206666666666674,55.76153571428571
2020-04-03,Healthcare,0.14477833333333334,0.6,14,0.11523071428571427,57.238916666666675
2020-04-06,Healthcare,0.33347310344827585,1.0,46,0.14477833333333334,66.67365517241379
2020-04-07,Healthcare,0.04370877192982456,1.0,32,0.33347310344827585,52.18543859649123
2020-04-08,Healthcare,0.12525555555555554,0.8,19,0.04370877192982456,56.26277777777777
2020-04-09,Healthcare,-0.0016383333333333306,0.8,16,0.12525555555555554,49.918083333333335
2020-04-13,Healthcare,-0.004051999999999989,1.0,50,-0.0016383333333333306,49.7974
2020-04-14,Healthcare,0.16632476190476192,0.8,14,-0.004051999999999989,58.31623809523809
2020-04-15,Healthcare,-0.06218309523809523,1.0,26,0.16632476190476192,46.89084523809524
2020-04-16,Healthcare,0.2999842355889724,1.0,58,-0.06218309523809523,64.99921177944861
2020-04-17,Healthcare,0.2963773824593129,1.0,97,0.2999842355889724,64.81886912296564
2020-04-20,Healthcare,-0.0469971914893617,1.0,67,0.2963773824593129,47.650140425531916
2020-04-21,Healthcare,-0.017922476190476176,1.0,21,-0.0469971914893617,49.10387619047619
2020-04-22,Healthcare,0.23577243589743588,1.0,30,-0.017922476190476176,61.78862179487179
2020-04-23,Healthcare,0.15419,1.0,59,0.23577243589743588,57.709500000000006
2020-04-24,Healthcare,0.02142185714285715,0.8,50,0.15419,51.07109285714285
2020-04-27,Healthcare,-0.013337523809523796,1.0,58,0.02142185714285715,49.33312380952381
2020-04-28,Healthcare,0.15199275384615385,1.0,44,-0.013337523809523796,57.599637692307695
2020-04-29,Healthcare,0.03418616091954023,0.8,104,0.15199275384615385,51.70930804597701
2020-04-30,Healthcare,0.15098261538461538,1.0,83,0.03418616091954023,57.54913076923077
2020-05-01,Healthcare,0.04070619463753724,1.0,84,0.15098261538461538,52.035309731876865
2020-05-04,Healthcare,0.05139512820512819,1.0,51,0.04070619463753724,52.56975641025641
2020-05-05,Healthcare,0.167238431372549,1.0,35,0.05139512820512819,58.36192156862745
2020-05-06,Healthcare,0.16397444444444445,1.0,32,0.167238431372549,58.19872222222222
2020-05-07,Healthcare,0.08167833333333333,0.6,24,0.16397444444444445,54.08391666666667
2020-05-08,Healthcare,-0.024708472222222222,1.0,32,0.08167833333333333,48.76457638888889
2020-05-11,Healthcare,0.029247487922705317,1.0,56,-0.024708472222222222,51.46237439613527
2020-05-12,Healthcare,-0.04649923809523808,0.6,23,0.029247487922705317,47.6750380952381
2020-05-13,Healthcare,0.11921718259518259,1.0,52,-0.04649923809523808,55.960859129759136
2020-05-14,Healthcare,0.12298833333333334,1.0,29,0.11921718259518259,56.14941666666666
2020-05-15,Healthcare,-0.007057727272727276,1.0,39,0.12298833333333334,49.647113636363635
2020-05-18,Healthcare,0.11098933333333334,1.0,32,-0.007057727272727276,55.54946666666667
2020-05-19,Healthcare,0.2208736666666667,1.0,16,0.11098933333333334,61.043683333333334
2020-05-20,Healthcare,0.01466531135531136,0.6,30,0.2208736666666667,50.73326556776557
2020-05-21,Healthcare,0.093502,1.0,21,0.01466531135531136,54.6751
2020-05-22,Healthcare,0.127765,1.0,22,0.093502,56.38824999999999
2020-05-26,Healthcare,0.03672219047619048,1.0,61,0.127765,51.836109523809526
2020-05-27,Healthcare,-0.007068444444444438,0.8,24,0.03672219047619048,49.64657777777778
2020-05-28,Healthcare,-0.06203166666666667,1.0,20,-0.007068444444444438,46.89841666666666
2020-05-29,Healthcare,0.15832388888888888,0.8,25,-0.06203166666666667,57.91619444444444
2020-06-01,Healthcare,0.12184555555555557,0.8,60,0.15832388888888888,56.092277777777774
2020-06-02,Healthcare,0.021175151515151515,1.0,25,0.12184555555555557,51.058757575757575
2020-06-03,Healthcare,0.25402650793650794,1.0,20,0.021175151515151515,62.7013253968254
2020-06-04,Healthcare,0.10282650793650794,1.0,21,0.25402650793650794,55.141325396825394
2020-06-05,Healthcare,0.096875,0.6,8,0.10282650793650794,54.84375
2020-06-08,Healthcare,0.055461315789473685,1.0,33,0.096875,52.773065789473684
2020-06-09,Healthcare,0.0009408333333333297,0.6,12,0.055461315789473685,50.04704166666667
2020-06-10,Healthcare,0.07865777777777778,0.8,24,0.0009408333333333297,53.93288888888888
2020-06-11,Healthcare,0.21064,1.0,8,0.07865777777777778,60.532
2020-06-12,Healthcare,0.019198,0.8,10,0.21064,50.959900000000005
2020-06-15,Healthcare,0.17032571428571427,1.0,19,0.019198,58.51628571428571
2020-06-16,Healthcare,0.05510666666666665,0.8,11,0.17032571428571427,52.75533333333333
2020-06-17,Healthcare,-0.10197,0.8,9,0.05510666666666665,44.9015
2020-06-18,Healthcare,0.25315333333333334,0.8,8,-0.10197,62.657666666666664
2020-06-19,Healthcare,0.13482333333333335,0.8,9,0.25315333333333334,56.741166666666665
2020-06-22,Healthcare,0.2720066666666666,0.8,12,0.13482333333333335,63.600333333333325
2020-06-23,Healthcare,0.003192500000000001,0.8,14,0.2720066666666666,50.159625
2020-06-24,Healthcare,0.015766666666666665,0.8,8,0.003192500000000001,50.788333333333334
2020-06-25,Healthcare,0.0934025,0.6,12,0.015766666666666665,54.670125000000006
2020-06-26,Healthcare,-0.036850999999999995,0.6,10,0.0934025,48.157450000000004
2020-06-29,Healthcare,0.167875,1.0,26,-0.036850999999999995,58.39375
2020-06-30,Healthcare,0.08195000000000001,0.6,8,0.167875,54.0975
2020-07-01,Healthcare,0.1979388888888889,0.8,16,0.08195000000000001,59.89694444444444
2020-07-02,Healthcare,0.098195,0.6,8,0.1979388888888889,54.90975
2020-07-06,Healthcare,0.09275857142857143,1.0,28,0.098195,54.637928571428574
2020-07-07,Healthcare,0.09613333333333333,0.8,11,0.09275857142857143,54.80666666666667
2020-07-08,Healthcare,0.14937190476190476,0.8,17,0.09613333333333333,57.46859523809525
2020-07-09,Healthcare,0.026783333333333336,0.6,7,0.14937190476190476,51.33916666666667
2020-07-10,Healthcare,0.22027181818181818,1.0,28,0.026783333333333336,61.01359090909091
2020-07-13,Healthcare,0.05238,1.0,14,0.22027181818181818,52.61900000000001
2020-07-14,Healthcare,0.22698999999999997,1.0,8,0.05238,61.3495
2020-07-15,Healthcare,0.15994999999999998,0.4,5,0.22698999999999997,57.9975
2020-07-16,Healthcare,0.19647399999999998,0.8,13,0.15994999999999998,59.8237
2020-07-17,Healthcare,-0.06471333333333333,0.8,11,0.19647399999999998,46.76433333333333
2020-07-20,Healthcare,0.15585500000000002,0.6,7,-0.06471333333333333,57.792750000000005
2020-07-21,Healthcare,0.17713,0.8,15,0.15585500000000002,58.8565
2020-07-22,Healthcare,0.31270000000000003,0.6,5,0.17713,65.635
2020-07-23,Healthcare,-0.06659999999999998,1.0,7,0.31270000000000003,46.67
2020-07-24,Healthcare,0.164015,1.0,10,-0.06659999999999998,58.20075
2020-07-27,Healthcare,-0.0036657142857142847,0.8,14,0.164015,49.81671428571428
2020-07-28,Healthcare,0.0381,0.8,14,-0.0036657142857142847,51.905
2020-07-29,Healthcare,0.138288,1.0,11,0.0381,56.9144
2020-07-30,Healthcare,-0.0113525,0.8,11,0.138288,49.432375
2020-07-31,Healthcare,0.044094871794871794,0.6,35,-0.0113525,52.204743589743586
2020-08-03,Healthcare,0.05058619047619047,1.0,24,0.044094871794871794,52.529309523809516
2020-08-04,Healthcare,0.0013533333333333344,0.8,11,0.05058619047619047,50.06766666666667
2020-08-05,Healthcare,-0.013979999999999992,0.6,3,0.0013533333333333344,49.301
2020-08-06,Healthcare,0.182065,0.6,11,-0.013979999999999992,59.103249999999996
2020-08-07,Healthcare,0.2503357142857143,1.0,13,0.182065,62.51678571428572
2020-08-10,Healthcare,0.10184333333333333,0.6,8,0.2503357142857143,55.092166666666664
2020-08-11,Healthcare,0.068,0.6,6,0.10184333333333333,53.400000000000006
2020-08-12,Healthcare,0.04046,0.6,4,0.068,52.022999999999996
2020-08-13,Healthcare,-0.13394,1.0,5,0.04046,43.303000000000004
2020-08-14,Healthcare,0.0,0.4,3,-0.13394,50.0
2020-08-17,Healthcare,0.28033,1.0,8,0.0,64.0165
2020-08-18,Healthcare,-0.0898,0.6,6,0.28033,45.51
2020-08-19,Healthcare,0.08945166666666667,0.8,17,-0.0898,54.47258333333333
2020-08-20,Healthcare,0.044259999999999994,1.0,7,0.08945166666666667,52.213
2020-08-21,Healthcare,0.07681,0.4,5,0.044259999999999994,53.840500000000006
2020-08-24,Healthcare,0.18137,0.8,6,0.07681,59.0685
2020-08-25,Healthcare,0.11228777777777779,0.6,20,0.18137,55.61438888888889
2020-08-26,Healthcare,0.117564,1.0,10,0.11228777777777779,55.8782
2020-08-27,Healthcare,0.11295866666666665,1.0,36,0.117564,55.647933333333334
2020-08-28,Healthcare,-0.014042666666666665,1.0,14,0.11295866666666665,49.297866666666664
2020-08-31,Healthcare,0.1798311111111111,0.8,16,-0.014042666666666665,58.99155555555555
2020-09-01,Healthcare,0.0690752380952381,0.8,21,0.1798311111111111,53.45376190476191
2020-09-02,Healthcare,-0.160415,0.8,8,0.0690752380952381,41.97925
2020-09-03,Healthcare,0.02544,0.6,10,-0.160415,51.272
2020-09-04,Healthcare,0.002841428571428578,0.4,11,0.02544,50.142071428571434
2020-09-08,Healthcare,0.047805,1.0,15,0.002841428571428578,52.39025
2020-09-09,Healthcare,0.133745,0.6,9,0.047805,56.68725
2020-09-10,Healthcare,0.12738,0.2,1,0.133745,56.369
2020-09-11,Healthcare,-0.05620666666666667,1.0,14,0.12738,47.18966666666667
2020-09-14,Healthcare,0.12028834782608695,1.0,39,-0.05620666666666667,56.01441739130435
2020-09-15,Healthcare,0.16348666666666667,1.0,14,0.12028834782608695,58.17433333333333
2020-09-16,Healthcare,0.0,0.6,3,0.16348666666666667,50.0
2020-09-17,Healthcare,0.081785,1.0,13,0.0,54.08925
2020-09-18,Healthcare,-0.03865399999999999,0.8,13,0.081785,48.0673
2020-09-21,Healthcare,-0.23964600000000003,0.8,9,-0.03865399999999999,38.0177
2020-09-22,Healthcare,0.40259,0.8,5,-0.23964600000000003,70.12950000000001
2020-09-23,Healthcare,0.06859333333333333,0.4,5,0.40259,53.42966666666666
2020-09-24,Healthcare,-0.10301,0.6,4,0.06859333333333333,44.8495
2020-09-25,Healthcare,0.10967333333333333,0.4,5,-0.10301,55.483666666666664
2020-09-28,Healthcare,0.02046866666666667,0.8,14,0.10967333333333333,51.02343333333334
2020-09-29,Healthcare,0.21181999999999998,0.8,11,0.02046866666666667,60.590999999999994
2020-09-30,Healthcare,0.147745,0.8,8,0.21181999999999998,57.38725
2020-10-01,Healthcare,0.10295166666666666,0.8,13,0.147745,55.14758333333334
2020-10-02,Healthcare,-0.08116000000000001,0.8,6,0.10295166666666666,45.942
2020-10-05,Healthcare,0.08913222222222222,1.0,20,-0.08116000000000001,54.45661111111111
2020-10-06,Healthcare,0.07409333333333333,0.8,8,0.08913222222222222,53.70466666666667
2020-10-07,Healthcare,0.1665247619047619,0.8,15,0.07409333333333333,58.32623809523809
2020-10-08,Healthcare,0.014838333333333337,0.8,18,0.1665247619047619,50.74191666666666
2020-10-09,Healthcare,-0.093736,0.6,7,0.014838333333333337,45.313199999999995
2020-10-12,Healthcare,0.0482925,0.8,17,-0.093736,52.414625
2020-10-13,Healthcare,-0.05197999999999999,0.8,8,0.0482925,47.400999999999996
2020-10-14,Healthcare,0.11088400000000001,0.8,11,-0.05197999999999999,55.5442
2020-10-15,Healthcare,0.18227333333333334,1.0,10,0.11088400000000001,59.11366666666667
2020-10-16,Healthcare,0.002544615384615384,0.6,16,0.18227333333333334,50.12723076923077
2020-10-19,Healthcare,0.17096166666666665,1.0,20,0.002544615384615384,58.54808333333333
2020-10-20,Healthcare,0.22175000000000003,0.8,9,0.17096166666666665,61.087500000000006
2020-10-21,Healthcare,0.16009600000000002,0.6,9,0.22175000000000003,58.0048
2020-10-22,Healthcare,-0.022653999999999997,0.4,7,0.16009600000000002,48.8673
2020-10-23,Healthcare,0.030576000000000002,0.6,23,-0.022653999999999997,51.5288
2020-10-26,Healthcare,0.016857777777777777,0.8,16,0.030576000000000002,50.84288888888889
2020-10-27,Healthcare,0.06143714285714286,1.0,12,0.016857777777777777,53.07185714285714
2020-10-28,Healthcare,-0.008314666666666665,1.0,23,0.06143714285714286,49.584266666666664
2020-10-29,Healthcare,0.20504466666666668,1.0,19,-0.008314666666666665,60.252233333333336
2020-10-30,Healthcare,0.036375454545454544,0.8,15,0.20504466666666668,51.81877272727273
2020-11-02,Healthcare,0.06512555555555556,0.8,22,0.036375454545454544,53.25627777777778
2020-11-03,Healthcare,0.10387733333333334,0.8,10,0.06512555555555556,55.19386666666667
2020-11-04,Healthcare,0.18835777777777776,0.6,13,0.10387733333333334,59.41788888888889
2020-11-05,Healthcare,0.047150000000000004,0.8,11,0.18835777777777776,52.3575
2020-11-06,Healthcare,0.0,0.4,3,0.047150000000000004,50.0
2020-11-09,Healthcare,0.20935333333333334,1.0,11,0.0,60.467666666666666
2020-11-10,Healthcare,0.212596,1.0,10,0.20935333333333334,60.6298
2020-11-11,Healthcare,0.0,0.6,4,0.212596,50.0
2020-11-12,Healthcare,-0.01531,0.4,3,0.0,49.2345
2020-11-13,Healthcare,0.17160000000000003,0.6,4,-0.01531,58.58
2020-11-16,Healthcare,0.029619000000000006,1.0,21,0.17160000000000003,51.48095
2020-11-17,Healthcare,0.025965000000000005,0.8,10,0.029619000000000006,51.29825
2020-11-18,Healthcare,0.15037333333333333,0.8,9,0.025965000000000005,57.51866666666666
2020-11-19,Healthcare,0.05620333333333334,0.8,8,0.15037333333333333,52.81016666666667
2020-11-20,Healthcare,0.0351975,0.8,13,0.05620333333333334,51.759875
2020-11-23,Healthcare,0.1924425238095238,1.0,20,0.0351975,59.62212619047619
2020-11-24,Healthcare,0.047670000000000004,0.4,3,0.1924425238095238,52.383500000000005
2020-11-25,Healthcare,0.04019,0.8,6,0.047670000000000004,52.009499999999996
2020-11-27,Healthcare,-0.03129333333333334,0.6,7,0.04019,48.43533333333333
2020-11-30,Healthcare,0.16828333333333334,1.0,11,-0.03129333333333334,58.41416666666667
2020-12-01,Healthcare,0.04019,0.6,5,0.16828333333333334,52.009499999999996
2020-12-02,Healthcare,0.207675,0.8,12,0.04019,60.383750000000006
2020-12-03,Healthcare,0.12248999999999999,0.4,3,0.207675,56.1245
2020-12-04,Healthcare,0.06748833333333334,0.6,8,0.12248999999999999,53.37441666666667
2020-12-07,Healthcare,-0.06024,0.6,7,0.06748833333333334,46.988
2020-12-08,Healthcare,0.10975333333333333,0.6,6,-0.06024,55.48766666666667
2020-12-09,Healthcare,-0.04939,0.4,3,0.10975333333333333,47.530499999999996
2020-12-10,Healthcare,0.06313500000000001,0.8,12,-0.04939,53.156749999999995
2020-12-11,Healthcare,0.301453,1.0,13,0.06313500000000001,65.07265
2020-12-14,Healthcare,0.14211500000000002,1.0,12,0.301453,57.10575
2020-12-15,Healthcare,0.22720666666666664,0.6,7,0.14211500000000002,61.36033333333333
2020-12-16,Healthcare,0.11327499999999999,0.4,9,0.22720666666666664,55.66375
2020-12-17,Healthcare,0.05570533333333333,1.0,13,0.11327499999999999,52.785266666666665
2020-12-18,Healthcare,0.17505,0.6,4,0.05570533333333333,58.7525
2020-12-21,Healthcare,0.27162,1.0,6,0.17505,63.580999999999996
2020-12-22,Healthcare,0.040535999999999996,0.8,18,0.27162,52.026799999999994
2020-12-23,Healthcare,0.053412222222222215,0.6,15,0.040535999999999996,52.67061111111111
2020-12-24,Healthcare,0.21546000000000004,0.6,3,0.053412222222222215,60.772999999999996
2020-12-28,Healthcare,0.14919,0.8,10,0.21546000000000004,57.4595
2020-12-29,Healthcare,0.013486666666666666,0.6,7,0.14919,50.67433333333333
2020-12-30,Healthcare,0.12083999999999999,0.4,2,0.013486666666666666,56.042
2020-12-31,Healthcare,0.13089666666666666,0.6,8,0.12083999999999999,56.54483333333333
2021-01-04,Healthcare,0.14343,0.8,12,0.13089666666666666,57.171499999999995
2021-01-05,Healthcare,0.18424999999999997,0.6,6,0.14343,59.2125
2021-01-06,Healthcare,0.04191,0.8,6,0.18424999999999997,52.09550000000001
2021-01-07,Healthcare,-0.047700000000000006,1.0,12,0.04191,47.615
2021-01-08,Healthcare,0.0,0.4,2,-0.047700000000000006,50.0
2021-01-11,Healthcare,-0.10957285714285714,1.0,15,0.0,44.52135714285714
2021-01-12,Healthcare,0.159785,0.8,12,-0.10957285714285714,57.989250000000006
2021-01-13,Healthcare,0.15412,0.8,10,0.159785,57.706
2021-01-14,Healthcare,0.120255,0.8,7,0.15412,56.01275
2021-01-15,Healthcare,0.1204,0.6,5,0.120255,56.02
2021-01-19,Healthcare,0.10955,1.0,12,0.1204,55.4775
2021-01-20,Healthcare,0.34577,0.6,4,0.10955,67.2885
2021-01-21,Healthcare,0.02023,0.6,4,0.34577,51.0115
2021-01-22,Healthcare,0.0,0.4,2,0.02023,50.0
2021-01-25,Healthcare,0.1696185,1.0,25,0.0,58.48092499999999
2021-01-26,Healthcare,-0.003666666666666668,0.8,16,0.1696185,49.81666666666666
2021-01-27,Healthcare,0.08873714285714285,0.8,12,-0.003666666666666668,54.43685714285714
2021-01-28,Healthcare,0.18121199999999998,0.8,8,0.08873714285714285,59.060599999999994
2021-01-29,Healthcare,-0.06377999999999999,0.8,6,0.18121199999999998,46.811
2021-02-01,Healthcare,0.23296999999999998,1.0,11,-0.06377999999999999,61.6485
2021-02-02,Healthcare,0.043325,0.6,16,0.23296999999999998,52.166250000000005
2021-02-03,Healthcare,0.06564166666666667,0.8,24,0.043325,53.28208333333333
2021-02-04,Healthcare,0.10124318181818182,1.0,19,0.06564166666666667,55.06215909090909
2021-02-05,Healthcare,0.2649746666666667,0.8,10,0.10124318181818182,63.24873333333334
2021-02-08,Healthcare,-0.03992,0.8,4,0.2649746666666667,48.004000000000005
2021-02-09,Healthcare,0.18605,0.8,7,-0.03992,59.3025
2021-02-10,Healthcare,0.19983599999999999,1.0,14,0.18605,59.9918
2021-02-11,Healthcare,0.03291,0.8,8,0.19983599999999999,51.6455
2021-02-12,Healthcare,0.07707000000000001,0.8,7,0.03291,53.8535
2021-02-16,Healthcare,-0.03931,0.6,5,0.07707000000000001,48.0345
2021-02-17,Healthcare,0.11289333333333333,0.6,14,-0.03931,55.644666666666666
2021-02-18,Healthcare,0.11442000000000001,1.0,9,0.11289333333333333,55.721
2021-02-19,Healthcare,0.10251333333333335,0.4,4,0.11442000000000001,55.125666666666675
2021-02-22,Healthcare,0.191966,1.0,10,0.10251333333333335,59.5983
2021-02-23,Healthcare,0.05736,0.8,9,0.191966,52.868
2021-02-24,Healthcare,0.11243,0.6,5,0.05736,55.621500000000005
2021-02-25,Healthcare,0.17182250000000002,0.4,9,0.11243,58.591125
2021-02-26,Healthcare,-0.11126,0.6,6,0.17182250000000002,44.437
2021-03-01,Healthcare,0.12715,0.8,7,-0.11126,56.3575
2021-03-02,Healthcare,0.06078,0.6,8,0.12715,53.039
2021-03-03,Healthcare,0.19836,0.6,6,0.06078,59.918000000000006
2021-03-04,Healthcare,-0.019427499999999997,0.8,12,0.19836,49.028625
2021-03-05,Healthcare,-0.01999,0.8,6,-0.019427499999999997,49.0005
2021-03-08,Healthcare,0.039439999999999996,0.8,9,-0.01999,51.971999999999994
2021-03-09,Healthcare,0.0,0.6,6,0.039439999999999996,50.0
2021-03-10,Healthcare,0.08512,0.6,5,0.0,54.25600000000001
2021-03-11,Healthcare,0.028587999999999995,1.0,18,0.08512,51.4294
2021-03-12,Healthcare,-0.02408,0.2,3,0.028587999999999995,48.796
2021-03-15,Healthcare,0.20649314285714288,1.0,19,-0.02408,60.32465714285714
2021-03-16,Healthcare,0.11543999999999999,0.8,6,0.20649314285714288,55.772
2021-03-17,Healthcare,0.07621,0.6,9,0.11543999999999999,53.810500000000005
2021-03-18,Healthcare,0.11881333333333333,0.8,7,0.07621,55.94066666666666
2021-03-19,Healthcare,0.17922000000000002,0.6,6,0.11881333333333333,58.961
2021-03-22,Healthcare,0.004674000000000006,0.6,9,0.17922000000000002,50.233700000000006
