date,ticker,sector,sentiment,headline_count
2021-02-25,MMM,Industrials,0.0129,2
2021-02-25,UPS,Industrials,0.4215,1
2021-02-25,DOW,Materials,0.0,1
2021-02-25,NUE,Materials,0.0,2
2021-02-25,SHW,Materials,0.0,1
2021-02-25,AMT,RealEstate,0.15704,5
2021-02-25,O,RealEstate,0.0,1
2021-02-25,PSA,RealEstate,0.0,1
2021-02-25,ADBE,Tech,0.0,2
2021-02-25,AMD,Tech,-0.0572,1
2021-02-25,INTC,Tech,0.0258,2
2021-02-25,QCOM,Tech,0.0,1
2021-02-25,AEP,Utilities,0.0,3
2021-02-25,DUK,Utilities,0.0,1
2021-02-25,NEE,Utilities,0.0,1
2021-02-26,T,Comm,0.19940000000000002,4
2021-02-26,TMUS,Comm,0.09545,4
2021-02-26,TTWO,Comm,0.0,1
2021-02-26,DIS,Consumer,0.0285125,8
2021-02-26,KO,Consumer,0.3182,1
2021-02-26,NKE,Consumer,0.0,1
2021-02-26,SBUX,Consumer,0.1403,3
2021-02-26,WMT,Consumer,0.42354,5
2021-02-26,COP,Energy,0.0,1
2021-02-26,CVX,Energy,0.0683,4
2021-02-26,XOM,Energy,0.0,3
2021-02-26,GS,Financials,0.0,3
2021-02-26,MS,Financials,0.08080000000000001,2
2021-02-26,USB,Financials,0.2023,1
2021-02-26,WFC,Financials,0.0,2
2021-02-26,ABBV,Healthcare,0.0,1
2021-02-26,AMGN,Healthcare,-0.5574,1
2021-02-26,MRK,Healthcare,0.0010999999999999968,4
2021-02-26,BA,Industrials,-0.14782499999999998,8
2021-02-26,CAT,Industrials,0.0,1
2021-02-26,GE,Industrials,0.20413333333333336,3
2021-02-26,DOW,Materials,0.0,1
2021-02-26,NEM,Materials,0.148,2
2021-02-26,NUE,Materials,0.0,1
2021-02-26,AMT,RealEstate,0.6249,1
2021-02-26,O,RealEstate,-0.2732,1
2021-02-26,ADBE,Tech,0.4404,1
2021-02-26,INTC,Tech,-0.05052499999999999,4
2021-02-26,QCOM,Tech,0.07543333333333334,3
2021-02-26,D,Utilities,-0.296,1
2021-02-26,DUK,Utilities,0.0,1
2021-02-26,NEE,Utilities,0.0,1
2021-03-01,CMCSA,Comm,-0.011699999999999988,4
2021-03-01,EA,Comm,0.0,1
2021-03-01,T,Comm,0.09635,6
2021-03-01,TMUS,Comm,0.0,2
2021-03-01,DIS,Consumer,0.082225,8
2021-03-01,KO,Consumer,0.2202,2
2021-03-01,NKE,Consumer,0.4404,1
2021-03-01,WMT,Consumer,0.16296666666666668,6
2021-03-01,COP,Energy,0.1468,3
2021-03-01,CVX,Energy,0.32563,10
2021-03-01,OXY,Energy,0.11315,2
2021-03-01,SLB,Energy,0.4404,1
2021-03-01,XOM,Energy,0.23270833333333332,12
2021-03-01,GS,Financials,0.1283,7
2021-03-01,MS,Financials,-0.296,1
2021-03-01,USB,Financials,-0.05135,2
2021-03-01,V,Financials,0.08808,5
2021-03-01,WFC,Financials,0.13954999999999998,2
2021-03-01,ABBV,Healthcare,0.4111,2
2021-03-01,ABT,Healthcare,0.50335,2
2021-03-01,AMGN,Healthcare,0.0,1
2021-03-01,MRK,Healthcare,-0.2787,2
2021-03-01,BA,Industrials,0.21810625,16
2021-03-01,CAT,Industrials,0.0,1
2021-03-01,GE,Industrials,0.1341,5
2021-03-01,MMM,Industrials,0.0,2
2021-03-01,UPS,Industrials,-0.5543,1
2021-03-01,DD,Materials,-0.25,1
2021-03-01,DOW,Materials,0.0,1
2021-03-01,NEM,Materials,0.26335,2
2021-03-01,SHW,Materials,0.0,1
2021-03-01,CCI,RealEstate,0.2288,2
2021-03-01,O,RealEstate,0.6369,1
2021-03-01,PLD,RealEstate,0.6249,1
2021-03-01,PSA,RealEstate,0.0,1
2021-03-01,ADBE,Tech,-0.10606666666666666,3
2021-03-01,AMD,Tech,0.0,1
2021-03-01,INTC,Tech,0.24546666666666664,3
2021-03-01,QCOM,Tech,0.37895,2
2021-03-01,AEP,Utilities,-0.1531,1
2021-03-01,D,Utilities,0.0,1
2021-03-01,DUK,Utilities,0.34,1
2021-03-02,CMCSA,Comm,0.0,3
2021-03-02,T,Comm,0.51315,2
2021-03-02,TMUS,Comm,0.29295,2
2021-03-02,DIS,Consumer,0.11315,2
2021-03-02,KO,Consumer,0.0129,2
2021-03-02,NKE,Consumer,0.0,1
2021-03-02,WMT,Consumer,0.059199999999999996,5
2021-03-02,CVX,Energy,-0.08381999999999999,5
2021-03-02,XOM,Energy,-0.18213333333333334,3
2021-03-02,GS,Financials,0.15285,6
2021-03-02,MS,Financials,0.21230000000000002,3
2021-03-02,USB,Financials,0.4588,1
2021-03-02,WFC,Financials,0.33135000000000003,2
2021-03-02,ABBV,Healthcare,0.12726666666666667,3
2021-03-02,AMGN,Healthcare,0.0,2
2021-03-02,MRK,Healthcare,0.17663333333333334,3
2021-03-02,BA,Industrials,0.07350000000000001,5
2021-03-02,CAT,Industrials,0.0,2
2021-03-02,GE,Industrials,0.0,2
2021-03-02,DOW,Materials,0.0,3
2021-03-02,NUE,Materials,0.0,1
2021-03-02,O,RealEstate,0.0,1
2021-03-02,ADBE,Tech,0.0,1
2021-03-02,AMD,Tech,0.17,2
2021-03-02,INTC,Tech,-0.37986666666666663,3
2021-03-02,QCOM,Tech,0.0,1
2021-03-02,AEP,Utilities,0.10115,2
2021-03-02,D,Utilities,-0.4588,1
2021-03-02,DUK,Utilities,-0.12824999999999998,2
2021-03-02,SO,Utilities,0.2023,1
2021-03-03,CMCSA,Comm,0.0,1
2021-03-03,EA,Comm,0.10115,2
2021-03-03,T,Comm,0.18198,5
2021-03-03,TMUS,Comm,0.0,1
2021-03-03,DIS,Consumer,0.07087142857142857,7
2021-03-03,KO,Consumer,0.0,1
2021-03-03,NKE,Consumer,0.0,1
2021-03-03,SBUX,Consumer,0.0,4
2021-03-03,WMT,Consumer,0.07811666666666667,12
2021-03-03,CVX,Energy,-0.01550000000000001,4
2021-03-03,XOM,Energy,0.037945454545454546,11
2021-03-03,GS,Financials,-0.023583333333333335,6
2021-03-03,MS,Financials,-0.020214285714285716,7
2021-03-03,USB,Financials,0.0,1
2021-03-03,V,Financials,-0.0258,1
2021-03-03,WFC,Financials,0.125,4
2021-03-03,ABBV,Healthcare,0.7351,1
2021-03-03,ABT,Healthcare,0.0,1
2021-03-03,MRK,Healthcare,0.2567,4
2021-03-03,BA,Industrials,-0.023424999999999994,4
2021-03-03,GE,Industrials,0.07118571428571428,7
2021-03-03,MMM,Industrials,0.11887500000000001,4
2021-03-03,UPS,Industrials,0.0,1
2021-03-03,AMT,RealEstate,0.0086,3
2021-03-03,CCI,RealEstate,0.0,1
2021-03-03,PLD,RealEstate,0.0,1
2021-03-03,AMD,Tech,0.6808,1
2021-03-03,INTC,Tech,0.0,1
2021-03-03,DUK,Utilities,0.2023,1
2021-03-04,CMCSA,Comm,0.3818,1
2021-03-04,EA,Comm,0.4019,1
2021-03-04,T,Comm,-0.2924,1
2021-03-04,TMUS,Comm,0.2787,2
2021-03-04,DIS,Consumer,-0.05710909090909091,11
2021-03-04,NKE,Consumer,0.0,1
2021-03-04,SBUX,Consumer,-0.44215,2
2021-03-04,WMT,Consumer,0.090275,8
2021-03-04,COP,Energy,0.0,2
2021-03-04,CVX,Energy,0.08705,4
2021-03-04,OXY,Energy,0.0,1
2021-03-04,SLB,Energy,0.296,1
2021-03-04,XOM,Energy,0.12917499999999998,4
2021-03-04,GS,Financials,-0.013339999999999996,5
2021-03-04,MS,Financials,-0.016700000000000003,5
2021-03-04,V,Financials,0.25,1
2021-03-04,WFC,Financials,0.47209999999999996,2
2021-03-04,ABBV,Healthcare,0.0,1
2021-03-04,ABT,Healthcare,0.0,1
2021-03-04,AMGN,Healthcare,-0.09713749999999999,8
2021-03-04,GILD,Healthcare,0.0,2
2021-03-04,BA,Industrials,0.09545,4
2021-03-04,CAT,Industrials,0.0,1
2021-03-04,GE,Industrials,0.21230000000000002,3
2021-03-04,UPS,Industrials,0.0,1
2021-03-04,DD,Materials,0.296,1
2021-03-04,AMT,RealEstate,0.5574,1
2021-03-04,ADBE,Tech,0.0,1
2021-03-04,AMD,Tech,0.25,1
2021-03-04,QCOM,Tech,0.011699999999999988,4
2021-03-04,D,Utilities,0.5563,1
2021-03-05,CMCSA,Comm,0.12726666666666667,3
2021-03-05,EA,Comm,0.148,2
2021-03-05,T,Comm,-0.02198,5
2021-03-05,TMUS,Comm,0.0,1
2021-03-05,TTWO,Comm,0.296,1
2021-03-05,DIS,Consumer,0.1194125,8
2021-03-05,SBUX,Consumer,0.25,1
2021-03-05,WMT,Consumer,0.2569,8
2021-03-05,COP,Energy,0.0,1
2021-03-05,CVX,Energy,0.2432,8
2021-03-05,OXY,Energy,0.24546666666666664,3
2021-03-05,SLB,Energy,0.0,1
2021-03-05,XOM,Energy,0.074,4
2021-03-05,GS,Financials,0.17962,5
2021-03-05,MS,Financials,-0.0412,3
2021-03-05,V,Financials,0.296,1
2021-03-05,WFC,Financials,0.2083,3
2021-03-05,ABBV,Healthcare,0.0,1
2021-03-05,ABT,Healthcare,-0.1909,2
2021-03-05,AMGN,Healthcare,0.296,1
2021-03-05,MRK,Healthcare,-0.20505,2
2021-03-05,BA,Industrials,-0.02328571428571428,7
2021-03-05,CAT,Industrials,-0.4019,1
2021-03-05,GE,Industrials,0.6249,1
2021-03-05,MMM,Industrials,0.0,1
2021-03-05,DD,Materials,0.0,1
2021-03-05,NEM,Materials,0.34,1
2021-03-05,AMT,RealEstate,0.0,1
2021-03-05,CCI,RealEstate,0.0,1
2021-03-05,O,RealEstate,0.0,1
2021-03-05,AMD,Tech,0.1909,2
2021-03-05,INTC,Tech,0.0734,6
2021-03-05,QCOM,Tech,0.0,4
2021-03-05,D,Utilities,0.19469999999999998,3
2021-03-08,CMCSA,Comm,0.0,1
2021-03-08,EA,Comm,-0.1531,1
2021-03-08,T,Comm,0.20301999999999998,5
2021-03-08,TMUS,Comm,-0.3182,1
2021-03-08,TTWO,Comm,-0.07655,2
2021-03-08,DIS,Consumer,0.027158333333333326,12
2021-03-08,NKE,Consumer,0.0,1
2021-03-08,SBUX,Consumer,0.296,1
2021-03-08,WMT,Consumer,0.20353333333333332,9
2021-03-08,COP,Energy,0.2732,1
2021-03-08,CVX,Energy,0.14568333333333333,6
2021-03-08,OXY,Energy,0.0,2
2021-03-08,XOM,Energy,0.10146,5
2021-03-08,GS,Financials,0.34,1
2021-03-08,USB,Financials,0.0172,3
2021-03-08,V,Financials,-0.007174999999999997,4
2021-03-08,WFC,Financials,0.31845,2
2021-03-08,ABBV,Healthcare,0.0,1
2021-03-08,ABT,Healthcare,0.0,2
2021-03-08,GILD,Healthcare,0.0,1
2021-03-08,MRK,Healthcare,0.1972,5
2021-03-08,BA,Industrials,0.062166666666666655,6
2021-03-08,CAT,Industrials,0.0,1
2021-03-08,GE,Industrials,0.13922500000000002,12
2021-03-08,MMM,Industrials,0.31245,2
2021-03-08,UPS,Industrials,0.10115,2
2021-03-08,DD,Materials,0.1998,3
2021-03-08,NEM,Materials,0.09866666666666667,3
2021-03-08,SHW,Materials,0.0,1
2021-03-08,AMT,RealEstate,-0.3182,1
2021-03-08,O,RealEstate,0.6249,1
2021-03-08,PSA,RealEstate,0.8126,1
2021-03-08,ADBE,Tech,0.0,1
2021-03-08,AMD,Tech,0.37985,2
2021-03-08,INTC,Tech,0.4019,1
2021-03-08,QCOM,Tech,0.27515999999999996,5
2021-03-08,DUK,Utilities,0.0,1
2021-03-08,NEE,Utilities,-0.20095,2
2021-03-09,CMCSA,Comm,0.148,2
2021-03-09,EA,Comm,0.0,1
2021-03-09,TMUS,Comm,0.6249,1
2021-03-09,TTWO,Comm,0.0,1
2021-03-09,DIS,Consumer,0.17286,10
2021-03-09,NKE,Consumer,0.2202,4
2021-03-09,SBUX,Consumer,0.1468,3
2021-03-09,WMT,Consumer,-0.04933333333333333,6
2021-03-09,CVX,Energy,-0.08142857142857143,7
2021-03-09,OXY,Energy,-0.6124,1
2021-03-09,XOM,Energy,0.17556666666666665,3
2021-03-09,GS,Financials,0.10533999999999999,5
2021-03-09,MS,Financials,0.0,3
2021-03-09,V,Financials,0.0,2
2021-03-09,WFC,Financials,-0.1901,1
2021-03-09,ABBV,Healthcare,0.0,2
2021-03-09,ABT,Healthcare,0.0,3
2021-03-09,MRK,Healthcare,0.0,1
2021-03-09,BA,Industrials,0.19665,8
2021-03-09,CAT,Industrials,0.0,1
2021-03-09,GE,Industrials,0.20986666666666667,6
2021-03-09,NEM,Materials,0.0,1
2021-03-09,ADBE,Tech,0.0,1
2021-03-09,AMD,Tech,0.0,2
2021-03-09,INTC,Tech,-0.05052499999999999,4
2021-03-09,QCOM,Tech,0.0,1
2021-03-09,D,Utilities,0.0,1
2021-03-09,NEE,Utilities,-0.1706,1
2021-03-10,CMCSA,Comm,0.0086,3
2021-03-10,T,Comm,0.1006875,8
2021-03-10,TMUS,Comm,0.4404,1
2021-03-10,TTWO,Comm,0.0,1
2021-03-10,DIS,Consumer,0.034754545454545455,11
2021-03-10,KO,Consumer,0.20124285714285714,7
2021-03-10,NKE,Consumer,0.5106,1
2021-03-10,SBUX,Consumer,0.0,1
2021-03-10,WMT,Consumer,0.009839999999999998,5
2021-03-10,COP,Energy,0.28459999999999996,4
2021-03-10,CVX,Energy,0.17585,2
2021-03-10,OXY,Energy,0.0963,2
2021-03-10,XOM,Energy,0.0,2
2021-03-10,GS,Financials,0.38155,2
2021-03-10,MS,Financials,0.14636666666666667,3
2021-03-10,V,Financials,0.6249,1
2021-03-10,ABBV,Healthcare,0.4256,2
2021-03-10,GILD,Healthcare,0.0,1
2021-03-10,MRK,Healthcare,0.0,2
2021-03-10,BA,Industrials,-0.1253,12
2021-03-10,GE,Industrials,-0.040569230769230774,13
2021-03-10,MMM,Industrials,0.5106,1
2021-03-10,UPS,Industrials,0.0,1
2021-03-10,NEM,Materials,0.2139,2
2021-03-10,CCI,RealEstate,0.1779,1
2021-03-10,ADBE,Tech,0.0,1
2021-03-10,AMD,Tech,0.6249,1
2021-03-10,INTC,Tech,0.0,1
2021-03-10,D,Utilities,0.5106,1
2021-03-10,NEE,Utilities,0.2732,1
2021-03-11,CMCSA,Comm,0.31245,2
2021-03-11,T,Comm,0.34538,5
2021-03-11,TMUS,Comm,0.0,2
2021-03-11,DIS,Consumer,0.25495,12
2021-03-11,KO,Consumer,0.0,2
2021-03-11,NKE,Consumer,0.0,1
2021-03-11,SBUX,Consumer,0.0,1
2021-03-11,WMT,Consumer,0.16702857142857144,7
2021-03-11,CVX,Energy,0.60725,2
2021-03-11,SLB,Energy,0.0,2
2021-03-11,XOM,Energy,0.27086666666666664,3
2021-03-11,GS,Financials,0.0,4
2021-03-11,MS,Financials,0.0,3
2021-03-11,USB,Financials,0.0,1
2021-03-11,WFC,Financials,0.23263333333333333,3
2021-03-11,ABBV,Healthcare,0.34,1
2021-03-11,ABT,Healthcare,0.04185,2
2021-03-11,AMGN,Healthcare,-0.17525000000000002,4
2021-03-11,GILD,Healthcare,-0.10410000000000001,6
2021-03-11,MRK,Healthcare,0.04044,5
2021-03-11,BA,Industrials,-0.013949999999999999,6
2021-03-11,CAT,Industrials,0.4576,1
2021-03-11,GE,Industrials,0.13477,10
2021-03-11,MMM,Industrials,0.4176666666666667,3
2021-03-11,UPS,Industrials,0.25,1
2021-03-11,DD,Materials,0.4404,1
2021-03-11,NUE,Materials,0.20095,2
2021-03-11,AMT,RealEstate,0.0,1
2021-03-11,PLD,RealEstate,0.0,1
2021-03-11,ADBE,Tech,0.25,1
2021-03-11,AMD,Tech,0.0,1
2021-03-11,INTC,Tech,0.14794285714285715,7
2021-03-11,QCOM,Tech,-0.0011000000000000066,5
2021-03-12,CMCSA,Comm,0.0,1
2021-03-12,EA,Comm,0.765,1
2021-03-12,T,Comm,0.018042857142857138,7
2021-03-12,TMUS,Comm,0.0,1
2021-03-12,DIS,Consumer,0.0813,6
2021-03-12,KO,Consumer,0.1806,2
2021-03-12,NKE,Consumer,0.0,2
2021-03-12,SBUX,Consumer,0.2924,1
2021-03-12,WMT,Consumer,0.1916142857142857,7
2021-03-12,XOM,Energy,0.4767,1
2021-03-12,GS,Financials,0.2394666666666667,3
2021-03-12,MS,Financials,0.3825,2
2021-03-12,USB,Financials,-0.1779,1
2021-03-12,V,Financials,0.0,1
2021-03-12,WFC,Financials,-0.08895,2
2021-03-12,MRK,Healthcare,-0.12040000000000001,3
2021-03-12,BA,Industrials,0.09075,6
2021-03-12,GE,Industrials,0.4576,2
2021-03-12,UPS,Industrials,0.14049999999999999,3
2021-03-12,DD,Materials,0.296,1
2021-03-12,SHW,Materials,0.0,1
2021-03-12,CCI,RealEstate,0.0772,1
2021-03-12,O,RealEstate,0.3612,1
2021-03-12,PSA,RealEstate,0.0,1
2021-03-12,AMD,Tech,0.10115,2
2021-03-12,INTC,Tech,0.4019,1
2021-03-12,QCOM,Tech,0.2023,1
2021-03-12,DUK,Utilities,0.3612,1
2021-03-12,SO,Utilities,0.2023,1
2021-03-15,CMCSA,Comm,0.0,1
2021-03-15,EA,Comm,0.4829,2
2021-03-15,T,Comm,0.115425,8
2021-03-15,TMUS,Comm,-0.16463333333333333,3
2021-03-15,DIS,Consumer,0.09015714285714285,14
2021-03-15,KO,Consumer,0.5267,1
2021-03-15,NKE,Consumer,0.24571428571428572,7
2021-03-15,SBUX,Consumer,0.12765,4
2021-03-15,WMT,Consumer,0.1799,9
2021-03-15,CVX,Energy,0.18213333333333334,3
2021-03-15,OXY,Energy,0.09106666666666667,3
2021-03-15,SLB,Energy,0.0,1
2021-03-15,XOM,Energy,0.17051666666666665,6
2021-03-15,GS,Financials,0.2248,3
2021-03-15,MS,Financials,0.0,3
2021-03-15,V,Financials,0.26037499999999997,4
2021-03-15,WFC,Financials,0.55865,2
2021-03-15,ABBV,Healthcare,0.07636,5
2021-03-15,ABT,Healthcare,0.0,1
2021-03-15,AMGN,Healthcare,0.3818,1
2021-03-15,GILD,Healthcare,0.3821857142857143,7
2021-03-15,MRK,Healthcare,0.19212,5
2021-03-15,BA,Industrials,0.068,5
2021-03-15,CAT,Industrials,0.4939,1
2021-03-15,GE,Industrials,0.2503166666666667,6
2021-03-15,MMM,Industrials,0.26335,2
2021-03-15,DD,Materials,0.0,2
2021-03-15,DOW,Materials,0.0,1
2021-03-15,AMT,RealEstate,0.16463333333333333,3
2021-03-15,CCI,RealEstate,0.4404,1
2021-03-15,O,RealEstate,0.5267,1
2021-03-15,PSA,RealEstate,0.296,1
2021-03-15,ADBE,Tech,0.0,2
2021-03-15,AMD,Tech,0.0,3
2021-03-15,INTC,Tech,0.12954,5
2021-03-15,AEP,Utilities,0.10115,2
2021-03-15,NEE,Utilities,0.44375,2
2021-03-15,SO,Utilities,0.2023,1
2021-03-16,CMCSA,Comm,0.0,3
2021-03-16,T,Comm,0.19364,5
2021-03-16,TTWO,Comm,0.0,2
2021-03-16,DIS,Consumer,0.0,4
2021-03-16,KO,Consumer,0.5719,1
2021-03-16,NKE,Consumer,0.26656,5
2021-03-16,SBUX,Consumer,0.050575,4
2021-03-16,WMT,Consumer,0.0795875,8
2021-03-16,CVX,Energy,-0.09866666666666667,3
2021-03-16,XOM,Energy,-0.20095,2
2021-03-16,GS,Financials,0.03084999999999999,4
2021-03-16,MS,Financials,0.41135,2
2021-03-16,USB,Financials,0.0,1
2021-03-16,V,Financials,-0.136125,4
2021-03-16,WFC,Financials,0.0516,1
2021-03-16,ABBV,Healthcare,-0.148,2
2021-03-16,ABT,Healthcare,0.4989,2
2021-03-16,AMGN,Healthcare,0.0,1
2021-03-16,MRK,Healthcare,0.2263,1
2021-03-16,BA,Industrials,0.0,4
2021-03-16,GE,Industrials,-0.21619999999999998,3
2021-03-16,UPS,Industrials,0.1779,1
2021-03-16,NUE,Materials,0.0,1
2021-03-16,CCI,RealEstate,0.02073333333333334,3
2021-03-16,O,RealEstate,0.0,1
2021-03-16,PLD,RealEstate,0.0,1
2021-03-16,PSA,RealEstate,-0.0772,1
2021-03-16,ADBE,Tech,0.0,1
2021-03-16,AMD,Tech,0.0,1
2021-03-16,INTC,Tech,-0.12392,5
2021-03-16,QCOM,Tech,-0.051680000000000004,5
2021-03-16,AEP,Utilities,0.0,1
2021-03-16,DUK,Utilities,-0.0772,1
2021-03-16,NEE,Utilities,0.26886666666666664,3
2021-03-17,CMCSA,Comm,0.0172,3
2021-03-17,EA,Comm,0.0,1
2021-03-17,T,Comm,0.3803,2
2021-03-17,TMUS,Comm,0.25,1
2021-03-17,TTWO,Comm,0.0,1
2021-03-17,DIS,Consumer,0.1505625,8
2021-03-17,KO,Consumer,0.125,2
2021-03-17,NKE,Consumer,0.0,1
2021-03-17,SBUX,Consumer,0.0386,2
2021-03-17,WMT,Consumer,0.13935,4
2021-03-17,CVX,Energy,0.0,3
2021-03-17,XOM,Energy,0.03423333333333333,3
2021-03-17,GS,Financials,0.21334999999999998,4
2021-03-17,MS,Financials,0.148,2
2021-03-17,USB,Financials,0.148,2
2021-03-17,V,Financials,0.5267,1
2021-03-17,WFC,Financials,-0.2732,1
2021-03-17,ABBV,Healthcare,-0.049099999999999984,4
2021-03-17,ABT,Healthcare,0.3818,1
2021-03-17,MRK,Healthcare,0.048350000000000004,4
2021-03-17,BA,Industrials,0.0,1
2021-03-17,CAT,Industrials,0.296,1
2021-03-17,GE,Industrials,-0.356025,4
2021-03-17,UPS,Industrials,0.0,1
2021-03-17,DOW,Materials,0.1366,2
2021-03-17,AMT,RealEstate,0.0,2
2021-03-17,CCI,RealEstate,0.0,1
2021-03-17,O,RealEstate,-0.05135,2
2021-03-17,PLD,RealEstate,0.0,2
2021-03-17,AMD,Tech,0.2869,3
2021-03-17,INTC,Tech,0.4006,3
2021-03-17,QCOM,Tech,0.296,1
2021-03-18,CMCSA,Comm,0.24893333333333334,3
2021-03-18,T,Comm,-0.11519999999999998,3
2021-03-18,TMUS,Comm,-0.17279999999999998,2
2021-03-18,TTWO,Comm,0.0,1
2021-03-18,DIS,Consumer,0.010849999999999999,6
2021-03-18,KO,Consumer,0.0,1
2021-03-18,NKE,Consumer,0.10311666666666668,6
2021-03-18,SBUX,Consumer,0.20095,2
2021-03-18,WMT,Consumer,0.32798000000000005,5
2021-03-18,CVX,Energy,-0.25570000000000004,2
2021-03-18,OXY,Energy,0.1366,2
2021-03-18,SLB,Energy,0.18213333333333334,3
2021-03-18,XOM,Energy,-0.25570000000000004,2
2021-03-18,GS,Financials,-0.04105,8
2021-03-18,MS,Financials,0.173675,4
2021-03-18,WFC,Financials,0.0,1
2021-03-18,ABBV,Healthcare,0.34,1
2021-03-18,ABT,Healthcare,0.148,2
2021-03-18,GILD,Healthcare,0.10606666666666666,3
2021-03-18,MRK,Healthcare,0.0,1
2021-03-18,BA,Industrials,0.08435000000000001,8
2021-03-18,CAT,Industrials,-0.296,1
2021-03-18,GE,Industrials,-0.148,2
2021-03-18,MMM,Industrials,-0.296,1
2021-03-18,UPS,Industrials,0.17,2
2021-03-18,AMT,RealEstate,0.0,1
2021-03-18,CCI,RealEstate,0.2023,1
2021-03-18,O,RealEstate,0.7717,1
2021-03-18,PLD,RealEstate,0.0,1
2021-03-18,ADBE,Tech,0.4404,1
2021-03-18,AMD,Tech,0.0,1
2021-03-18,INTC,Tech,0.12726666666666667,3
2021-03-18,D,Utilities,0.34,1
2021-03-18,SO,Utilities,0.0,1
2021-03-19,CMCSA,Comm,0.0516,1
2021-03-19,EA,Comm,0.0,1
2021-03-19,T,Comm,0.24043333333333336,6
2021-03-19,TMUS,Comm,0.296,1
2021-03-19,TTWO,Comm,0.0,1
2021-03-19,DIS,Consumer,0.0172,3
2021-03-19,KO,Consumer,0.0,2
2021-03-19,NKE,Consumer,0.05797857142857143,14
2021-03-19,SBUX,Consumer,0.055766666666666666,3
2021-03-19,WMT,Consumer,0.1411666666666667,3
2021-03-19,CVX,Energy,0.33980000000000005,3
2021-03-19,OXY,Energy,0.1366,2
2021-03-19,XOM,Energy,0.3612,1
2021-03-19,GS,Financials,-0.04082,5
2021-03-19,MS,Financials,-0.023950000000000027,2
2021-03-19,V,Financials,0.18225,8
2021-03-19,WFC,Financials,-0.1953,3
2021-03-19,ABBV,Healthcare,0.0,2
2021-03-19,ABT,Healthcare,0.5326500000000001,2
2021-03-19,MRK,Healthcare,0.36345,2
2021-03-19,BA,Industrials,-0.4019,1
2021-03-19,MMM,Industrials,0.10115,2
2021-03-19,NEM,Materials,0.0,1
2021-03-19,SHW,Materials,0.34,1
2021-03-19,INTC,Tech,0.0,1
2021-03-19,QCOM,Tech,0.296,1
2021-03-22,CMCSA,Comm,0.0,1
2021-03-22,EA,Comm,0.0,1
2021-03-22,T,Comm,-0.012424999999999999,4
2021-03-22,DIS,Consumer,0.2818,6
2021-03-22,KO,Consumer,0.0,1
2021-03-22,NKE,Consumer,0.007459999999999989,5
2021-03-22,SBUX,Consumer,0.0,2
2021-03-22,WMT,Consumer,0.1468,3
2021-03-22,COP,Energy,0.0683,4
2021-03-22,CVX,Energy,-0.26335,2
2021-03-22,OXY,Energy,0.0,1
2021-03-22,XOM,Energy,0.22891666666666666,6
2021-03-22,GS,Financials,0.23485,4
2021-03-22,MS,Financials,0.3612,1
2021-03-22,USB,Financials,0.296,1
2021-03-22,V,Financials,0.27397499999999997,4
2021-03-22,WFC,Financials,0.148,2
2021-03-22,ABBV,Healthcare,-0.20095,2
2021-03-22,GILD,Healthcare,0.029100000000000015,2
2021-03-22,MRK,Healthcare,0.19522,5
2021-03-22,BA,Industrials,0.06029999999999999,4
2021-03-22,CAT,Industrials,0.0,1
2021-03-22,GE,Industrials,0.1909,2
2021-03-22,UPS,Industrials,0.0,1
2021-03-22,NUE,Materials,0.0,1
2021-03-22,SHW,Materials,0.2023,2
2021-03-22,ADBE,Tech,0.24008000000000002,5
2021-03-22,AMD,Tech,0.0,1
2021-03-22,INTC,Tech,0.306075,4
2021-03-22,QCOM,Tech,-0.14909999999999998,3
2021-03-23,CMCSA,Comm,0.0,1
2021-03-23,T,Comm,0.11082,5
2021-03-23,DIS,Consumer,0.20928,5
2021-03-23,KO,Consumer,0.5719,1
2021-03-23,WMT,Consumer,0.034175,4
2021-03-23,COP,Energy,-0.16576666666666667,3
2021-03-23,CVX,Energy,-0.114375,8
2021-03-23,OXY,Energy,-0.0626,4
2021-03-23,SLB,Energy,-0.16576666666666667,3
2021-03-23,XOM,Energy,-0.10995555555555556,9
2021-03-23,GS,Financials,-0.04933333333333333,6
2021-03-23,MS,Financials,0.19733333333333333,3
2021-03-23,V,Financials,0.4939,1
2021-03-23,WFC,Financials,0.458275,4
2021-03-23,ABBV,Healthcare,0.0,1
2021-03-23,ABT,Healthcare,0.3182,1
2021-03-23,MRK,Healthcare,0.06434999999999999,2
2021-03-23,BA,Industrials,0.802,1
2021-03-23,GE,Industrials,-0.21075,2
2021-03-23,MMM,Industrials,0.0,2
2021-03-23,UPS,Industrials,0.0,1
2021-03-23,DOW,Materials,0.0,2
2021-03-23,SHW,Materials,-0.25,1
2021-03-23,AMT,RealEstate,0.0,1
2021-03-23,O,RealEstate,0.0,1
2021-03-23,ADBE,Tech,-0.1902,4
2021-03-23,AMD,Tech,0.7783,1
2021-03-23,INTC,Tech,0.18453333333333333,6
2021-03-23,QCOM,Tech,0.24695,2
2021-03-23,NEE,Utilities,0.1366,2
2021-03-23,SO,Utilities,0.0,1
2021-03-24,CMCSA,Comm,0.21075,2
2021-03-24,EA,Comm,0.3612,1
2021-03-24,T,Comm,0.3528,3
2021-03-24,TMUS,Comm,0.0,1
2021-03-24,DIS,Consumer,0.1884090909090909,11
2021-03-24,NKE,Consumer,-0.02551666666666667,6
